Id,Year,Position,School,clean_school,Height,Weight,best_name,best_pos,best_school,best_penalty,best_draft_ovr,margin,second_name,second_drafted,same_school_not_drafted_count,same_school_drafted_count,in_draft_picks
3334,2010,OG,Alabama,alabama,1.9558,141.5208194,Mike Johnson,OG,Alabama,-7.0,98.0,4.51,Brandon Deaderick,True,4,6,True
3335,2015,C,Florida,florida,1.9304,140.1600423,Max Garcia,C,Florida,-7.0,133.0,1.51,D.J. Humphries,True,2,7,True
3337,2013,DT,Purdue,purdue,1.905,135.6241186,Kawann Short,DT,Purdue,-7.0,44.0,5.06,Sharrif Floyd,True,1,1,True
3338,2014,DE,Louisiana Tech,louisianatech,1.8542,118.3876086,I.K. Enemkpali,DE,Louisiana Tech,-7.0,210.0,5.45,Michael Sam,True,0,2,False
3339,2011,OLB,Texas,texas,1.8796,118.8412009,Sam Acho,OLB,Texas,-7.0,103.0,5.02,Brooks Reed,True,1,4,True
3340,2018,WR,Middle Tennessee St.,middletennesseest,1.778,83.00740371,Richie James,WR,Middle Tennessee State,-7.0,240.0,5.06,Keke Coutee,True,0,1,True
3342,2012,CB,Central Florida,centralflorida,1.778,90.26488163,Josh Robinson,CB,Central Florida,-7.0,66.0,5.14,Omar Bolden,True,0,1,True
3343,2012,DT,Cincinnati,cincinnati,1.8796,140.1600423,John Hughes,DT,Cincinnati,-7.0,87.0,5.02,Jerel Worthy,True,0,3,True
3344,2010,CB,Oklahoma,oklahoma,1.8034,87.99691978,Dominique Franks,CB,Oklahoma,-7.0,135.0,2.8,Brian Jackson,False,2,7,True
3345,2014,FS,Alabama,alabama,1.8542,94.34721296,Ha Ha Clinton-Dix,S,Alabama,-3.0,21.0,1.46,Cody Mandell,False,4,8,True
3346,2011,OT,Indiana,indiana,1.9812,146.5103355,James Brewer,OT,Indiana,-7.0,117.0,5.06,Adam Grant,False,1,2,True
3347,2018,OLB,Texas,texas,1.905,107.0477993,Malik Jefferson,OLB,Texas,-7.0,78.0,5.0,Fred Warner,True,2,4,True
3350,2012,CB,Vanderbilt,vanderbilt,1.8034,87.08973504,Casey Hayward,CB,Vanderbilt,-7.0,62.0,5.14,Coty Sensabaugh,True,1,1,True
3351,2015,TE,Oklahoma,oklahoma,1.9812,114.3052772,Blake Bell,TE,Oklahoma,-7.0,117.0,5.02,Dorial Green-Beckham,True,2,6,True
3352,2010,OG,TCU,texaschristian,1.9304,144.695966,Marshall Newhouse,OG,TCU,-7.0,169.0,5.45,Chris Scott,True,1,3,True
3353,2016,C,USC,southerncalifornia,1.9558,135.1705263,Max Tuerk,C,USC,-7.0,66.0,5.46,Nick Martin,True,3,4,True
3354,2012,WR,Oklahoma,oklahoma,1.778,87.08973504,Ryan Broyles,WR,Oklahoma,-7.0,54.0,5.25,Kendall Wright,True,0,7,True
3355,2014,WR,USC,southerncalifornia,1.8288,87.08973504,Marqise Lee,WR,USC,-7.0,39.0,5.25,T.J. Jones,True,4,3,True
3356,2010,WR,Florida,florida,1.905,100.6975061,Riley Cooper,WR,Florida,-7.0,159.0,4.11,Tim Tebow,True,1,9,True
3358,2011,DT,Alabama,alabama,1.905,144.695966,Marcell Dareus,DT,Alabama,-7.0,3.0,4.51,James Carpenter,True,0,5,True
3359,2018,CB,Pittsburgh,pittsburgh,1.7526,81.6466266,Avonte Maddox,CB,Pittsburgh,-7.0,125.0,5.59,Denzel Ward,True,4,3,True
3361,2012,ILB,North Carolina St.,northcarolinast,1.9304,111.583723,Audie Cole,ILB,North Carolina State,-7.0,210.0,4.07,Terrell Manning,True,0,5,True
3362,2009,DE,Texas Tech,texastech,1.8796,118.3876086,Brandon Williams,DE,Texas Tech,-7.0,120.0,5.0,Will Davis,True,1,4,True
3363,2015,SS,Samford,samford,1.8542,100.2439138,Jaquiski Tartt,S,Samford,-3.0,46.0,5.02,Todd Gurley,True,0,1,True
3365,2009,WR,Georgia,georgia,1.8542,95.2543977,Mohamed Massaquoi,WR,Georgia,-7.0,50.0,3.57,Knowshon Moreno,True,2,6,True
3366,2017,OG,Western Kentucky,westernkentucky,1.9304,140.1600423,Forrest Lamp,OG,Western Kentucky,-7.0,38.0,5.06,Corey Levin,True,0,2,True
3367,2014,CB,Rice,rice,1.8288,87.54332741,Phillip Gaines,CB,Rice,-7.0,87.0,5.06,Ross Cockrell,True,1,1,True
3369,2018,S,Pittsburgh,pittsburgh,1.8034,88.45051215,Jordan Whitehead,S,Pittsburgh,-7.0,117.0,5.0,Damon Webb,False,4,3,True
3371,2014,DT,Florida,florida,1.8796,130.6346026,Dominique Easley,DT,Florida,-7.0,29.0,5.06,Kerry Hyder,False,4,4,True
3372,2009,WR,Rutgers,rutgers,1.905,98.88313666,Kenny Britt,WR,Rutgers,-7.0,30.0,5.45,Marko Mitchell,True,0,3,True
3374,2018,WR,Georgia,georgia,1.905,97.52235955,Javon Wims,WR,Georgia,-7.0,224.0,5.14,Courtland Sutton,True,4,6,True
3376,2018,DT,Alabama,alabama,1.9304,145.6031508,Joshua Frazier,DT,Alabama,-7.0,246.0,3.37,Daron Payne,True,4,10,True
3377,2013,OLB,Kansas St.,kansasst,1.8288,109.3157612,Arthur Brown,OLB,Kansas State,-7.0,56.0,5.45,Khaseem Greene,True,2,3,True
3379,2015,OG,Alabama,alabama,1.9558,140.6136347,Arie Kouandjio,OG,Alabama,-7.0,112.0,1.84,Austin Shepherd,True,4,7,True
3380,2015,ILB,Clemson,clemson,1.905,110.2229459,Stephone Anthony,ILB,Clemson,-7.0,31.0,1.14,Vic Beasley,True,3,4,True
3381,2009,CB,Nicholls St.,nichollsst,1.778,81.19303423,Lardarius Webb,CB,Nicholls State,-7.0,88.0,5.06,Chris Owens,True,0,1,True
3382,2016,SS,Florida,florida,1.8288,95.70799007,Keanu Neal,S,Florida,-3.0,17.0,1.46,Demarcus Robinson,True,1,7,True
3383,2014,RB,Oregon,oregon,1.7526,78.92507238,De'Anthony Thomas,RB,Oregon,-7.0,124.0,6.46,Dri Archer,True,2,4,True
3384,2013,DE,Texas A&M,texasam,1.9304,113.3980925,Damontre Moore,DE,Texas A&M,-7.0,81.0,5.02,Jonathan Stewart,False,2,5,True
3385,2014,OLB,Florida,florida,1.905,107.5013917,Ronald Powell,OLB,Florida,-7.0,169.0,5.14,Christian Jones,False,4,4,True
3386,2015,SS,Stanford,stanford,1.8034,95.70799007,Jordan Richards,S,Stanford,-3.0,64.0,2.03,Ty Montgomery,True,0,6,True
3387,2011,WR,Boise St.,boisest,1.8034,78.92507238,Titus Young,WR,Boise State,-7.0,44.0,6.02,Dane Sanzenbacher,False,2,3,True
3388,2012,K,Georgia,georgia,1.7526,84.82177319,Blair Walsh,K,Georgia,-7.0,175.0,4.4,Brandon Boykin,True,1,7,True
3390,2010,DT,Tennessee,tennessee,1.8796,148.324705,Dan Williams,DT,Tennessee,-7.0,26.0,6.02,Aleric Mullins,False,1,4,True
3392,2014,QB,Georgia,georgia,1.8288,93.89362059,Aaron Murray,QB,Georgia,-7.0,163.0,5.0,Johnny Manziel,True,0,2,True
3393,2010,CB,Alabama,alabama,1.7526,89.35769689,Javier Arenas,CB,Alabama,-7.0,50.0,0.46,Kareem Jackson,True,4,6,True
3395,2010,RB,USC,southerncalifornia,1.8034,89.81128926,Joe McKnight,RB,USC,-7.0,112.0,2.8,Damian Williams,True,4,7,True
3396,2012,DT,Alabama,alabama,1.8542,143.3351889,Josh Chapman,DT,Alabama,-7.0,136.0,5.46,DeAngelo Tyson,True,2,7,True
3397,2018,CB,Iowa,iowa,1.8542,87.08973504,Josh Jackson,CB,Iowa,-7.0,45.0,5.02,Rashaan Gaulden,True,2,3,True
3398,2014,WR,Clemson,clemson,1.8542,95.70799007,Sammy Watkins,WR,Clemson,-7.0,4.0,2.92,Tajh Boyd,True,0,5,True
3400,2016,TE,Ohio St.,ohiost,1.9812,116.5732391,Nick Vannett,TE,Ohio State,-7.0,94.0,1.7,Cardale Jones,True,2,12,True
3401,2018,ILB,Alabama,alabama,1.8288,103.4190604,Shaun dion Hamilton,ILB,Alabama,-7.0,197.0,4.45,Bo Scarbrough,True,4,10,True
3402,2018,OG,Appalachian St.,appalachianst,1.9558,141.0672271,Colby Gossett,OG,Appalachian State,-7.0,213.0,5.02,Salesi Uhatafe,False,0,1,True
3403,2014,OLB,UCLA,ucla,1.9558,115.6660544,Anthony Barr,OLB,UCLA,-7.0,9.0,4.59,Cassius Marsh,True,0,5,True
3405,2009,CB,Oregon St.,oregonst,1.8542,94.34721296,Keenan Lewis,CB,Oregon State,-7.0,96.0,5.7,Malcolm Jenkins,True,0,5,True
3409,2012,DT,LSU,louisianastate,1.9558,146.0567431,Michael Brockers,DT,LSU,-7.0,14.0,6.29,Dominique Hamilton,False,3,5,True
3410,2013,OLB,Florida St.,floridast,1.8542,107.0477993,Nick Moody,OLB,Florida State,-7.0,180.0,5.06,Zaviar Gooden,True,3,10,True
3411,2015,SS,Central Florida,centralflorida,1.8796,98.88313666,Clayton Geathers,S,Central Florida,-3.0,109.0,0.57,Breshad Perriman,True,2,2,True
3412,2015,WR,Michigan St.,michiganst,1.8288,97.52235955,Keith Mumphery,WR,Michigan State,-7.0,175.0,1.78,Jeremy Langford,True,2,4,True
3413,2014,OLB,Montana,montana,1.905,106.1406146,Jordan Tripp,OLB,Montana,-7.0,171.0,5.14,Ronald Powell,True,0,1,True
3415,2013,QB,Southern Utah,southernutah,1.9304,103.8726527,Brad Sorensen,QB,Southern Utah,-7.0,221.0,5.25,Landry Jones,True,0,1,True
3416,2017,RB,Louisiana,louisiana,1.778,97.06876718,Elijah McGuire,RB,Louisiana,-7.0,188.0,5.0,Alvin Kamara,True,0,1,True
3417,2016,OT,Nebraska,nebraska,1.9812,141.5208194,Alex Lewis,OT,Nebraska,-7.0,130.0,5.0,Ronnie Stanley,True,0,4,True
3418,2010,WR,Mississippi,mississippi,1.7526,78.01788764,Dexter McCluster,WR,Mississippi,-7.0,36.0,5.02,Marshay Green,False,3,4,True
3420,2018,RB,Arizona St.,arizonast,1.8542,103.4190604,Kalen Ballage,RB,Arizona State,-7.0,131.0,5.0,Bo Scarbrough,True,2,3,True
3421,2017,CB,San Diego St.,sandiegost,1.778,83.46099608,Damontae Kazee,CB,San Diego State,-7.0,149.0,5.02,Corn Elder,True,1,3,True
3422,2015,DT,Southern Miss,southernmiss,1.8796,139.2528576,Rakeem Nunez-Roches,DT,Southern Miss,-7.0,217.0,5.45,Marcus Hardison,True,0,1,True
3426,2015,OLB,Tenn-Chattanooga,tennchattanooga,1.8796,111.583723,Davis Tull,OLB,Tenn-Chattanooga,-7.0,148.0,5.06,Yannick Cudjoe-Virgil,False,1,1,True
3428,2009,WR,Mississippi,mississippi,1.8288,90.26488163,Mike Wallace,WR,Mississippi,-7.0,84.0,5.0,Demetrius Byrd,True,1,4,True
3429,2012,OLB,West Virginia,westvirginia,1.905,111.1301307,Bruce Irvin,OLB,West Virginia,-7.0,15.0,5.04,Najee Goode,True,0,2,True
3431,2016,DE,Oklahoma,oklahoma,1.905,122.9235323,Charles Tapper,DE,Oklahoma,-7.0,101.0,5.06,Shaq Lawson,True,3,4,True
3432,2017,CB,North Carolina St.,northcarolinast,1.8288,91.62565874,Jack Tocho,CB,North Carolina State,-7.0,245.0,5.0,Chidobe Awuzie,True,0,3,True
3433,2009,WR,Rutgers,rutgers,1.8542,83.46099608,Tiquan Underwood,WR,Rutgers,-7.0,253.0,5.45,Quinten Lawrence,True,0,3,True
3435,2011,RB,Alabama,alabama,1.7526,97.52235955,Mark Ingram,RB,Alabama,-7.0,28.0,5.06,Vai Taua,False,0,5,True
3437,2014,RB,Towson,towson,1.7526,102.0582833,Terrance West,RB,Towson,-7.0,94.0,5.45,Antonio Andrews,False,0,1,True
3438,2010,DE,Indiana,indiana,1.8542,117.9340162,Jammie Kirlew,DE,Indiana,-7.0,232.0,2.8,Greg Middleton,False,2,2,True
3440,2015,DT,Auburn,auburn,1.905,136.077711,Gabe Wright,DT,Auburn,-7.0,113.0,4.25,Reese Dismukes,False,3,4,True
3441,2012,OT,Mississippi,mississippi,1.9812,143.3351889,Bobby Massie,OT,Mississippi,-7.0,112.0,5.02,Andrew Datko,True,1,1,True
3444,2013,OLB,Texas A&M,texasam,1.8542,103.8726527,Sean Porter,OLB,Texas A&M,-7.0,118.0,5.4,Zaviar Gooden,True,2,5,True
3445,2015,P,Clemson,clemson,1.9558,103.8726527,Bradley Pinion,P,Clemson,-7.0,165.0,5.51,Trevor Pardula,False,3,4,True
3446,2016,DE,Maryland,maryland,1.8796,114.3052772,Yannick Ngakoue,DE,Maryland,-7.0,69.0,5.02,Noah Spence,True,1,3,True
3447,2013,CB,Mississippi St.,mississippist,1.8796,83.91458845,Johnthan Banks,CB,Mississippi State,-7.0,43.0,2.57,Darius Slay,True,0,3,True
3449,2014,OG,Furman,furman,1.9304,141.9744118,Dakota Dozier,OG,Furman,-7.0,137.0,5.0,Kadeem Edwards,True,0,1,True
3451,2016,DT,Mississippi,mississippi,1.905,133.3561568,Robert Nkemdiche,DT,Mississippi,-7.0,29.0,5.25,Devaunte Sigler,False,1,5,True
3452,2014,TE,Iowa,iowa,1.9558,120.2019781,C.J. Fiedorowicz,TE,Iowa,-7.0,65.0,5.0,Jace Amaro,True,2,3,True
3453,2016,OT,South Carolina,southcarolina,1.9558,146.9639279,Brandon Shell,OT,South Carolina,-7.0,158.0,5.0,Dominique Robertson,False,1,3,True
3456,2011,OLB,Texas A&M,texasam,1.905,111.583723,Von Miller,OLB,Texas A&M,-7.0,2.0,5.0,K.J. Wright,True,1,1,True
3457,2010,DE,North Carolina,northcarolina,1.8796,129.7274178,E.J. Wilson,DE,North Carolina,-7.0,127.0,5.7,C.J. Wilson,True,2,2,True
3458,2013,TE,Colorado,colorado,1.9812,122.0163475,Nick Kasa,TE,Colorado,-7.0,172.0,6.22,Dion Sims,True,0,2,True
3460,2015,OLB,Louisville,louisville,1.9304,117.4804238,Lorenzo Mauldin,OLB,Louisville,-7.0,82.0,5.46,Xzavier Dickson,True,2,9,True
3464,2010,CB,Maryland,maryland,1.8034,92.53284348,Nolan Carroll,CB,Maryland,-7.0,145.0,5.45,Jamar Wall,True,0,2,True
3466,2009,ILB,South Carolina,southcarolina,1.8796,114.3052772,Jasper Brinkley,ILB,South Carolina,-7.0,150.0,5.14,Rey Maualuga,True,1,5,True
3467,2009,RB,Virginia,virginia,1.7526,97.97595192,Cedric Peerman,RB,Virginia,-7.0,185.0,5.59,Gartrell Johnson,True,1,4,True
3469,2011,ILB,Georgia,georgia,1.8542,109.7693535,Akeem Dent,ILB,Georgia,-7.0,91.0,4.84,Shaun Chapas,True,3,5,True
3470,2013,FS,Fresno St.,fresnost,1.8288,94.34721296,Phillip Thomas,S,Fresno State,-3.0,119.0,5.02,Keelan Johnson,False,1,1,True
3471,2014,C,Boise St.,boisest,1.905,138.7992652,Matt Paradis,C,Boise State,-7.0,207.0,1.59,Charles Leno,True,0,3,True
3473,2009,OG,LSU,louisianastate,2.0066,165.1076227,Herman Johnson,OG,LSU,-7.0,167.0,1006.0,,,3,6,True
3474,2015,WR,Georgia Tech,georgiatech,1.9812,107.9549841,Darren Waller,WR,Georgia Tech,-7.0,204.0,5.46,Dorial Green-Beckham,True,0,2,True
3476,2009,TE,North Carolina St.,northcarolinast,1.9558,118.8412009,Anthony Hill,TE,North Carolina State,-7.0,122.0,5.02,Brandon Pettigrew,True,0,2,True
